['./prepVladGraph2012.py', 'links.txt']
31517 31518 72.114257
111475 111468 91.066897
111468 111481 14.484663
111481 111451 106.154010
111451 16776 31.378017
6696 6680 186.919128
6680 6681 36.852136
6681 9344 600.762595
9344 9346 129.660242
9346 9352 372.286632
88972 89076 136.874906
89076 94754 65.847297
94754 89170 202.265001
89170 86575 72.430430
89013 89015 80.728808
82413 143455 60.735080
143455 2379 30.904990
4430 116085 10.983052
116085 5354 16.145491
5354 5356 106.395354
5356 5358 87.164365
947 84543 19.283350
84543 6814 129.288452
6814 3546 369.654512
3546 2458 259.691030
2458 956 87.869152
956 108778 258.791908
108778 50306 667.661673
15708 15710 3.935802
37575 37018 85.298661
55580 55586 259.134266
88565 16127 167.553095
16127 88554 107.183172
88566 89237 398.875943
89237 16354 123.128751
6681 3502 597.806138
5492 57035 36.369463
57035 57039 7.174827
5515 94841 24.167638
94841 94827 161.602518
57031 57056 35.430730
57056 57025 33.562271
57058 57028 9.072997
57028 57025 134.332303
57039 57047 74.923200
4982 116331 20.318747
116331 22539 445.445374
37684 37721 50.298145
37721 37699 15.737055
37699 37702 14.193705
37702 37705 13.786998
37705 37716 84.178688
4202 66940 12.880766
66940 7242 269.472706
7242 7243 47.737197
63469 35693 3.763587
33103 60939 45.151895
60939 33107 9.983114
33107 33108 21.187926
70952 71567 43.034910
71410 25219 97.099228
25219 25221 51.888630
25221 25222 81.850857
25222 71355 375.336783
71355 25223 164.409568
25223 25233 824.427699
70899 70915 177.858680
70915 70851 464.880705
70851 70948 421.188393
70948 90460 260.546760
90460 70903 42.489894
70903 70977 468.006606
70977 70879 102.795832
70879 70928 362.483781
70928 70920 61.659349
70920 25233 203.190324
83957 56422 67.791713
56422 56423 80.595153
6642 56424 261.697029
56424 101189 321.287004
101189 56417 35.255388
56417 83956 145.138187
83956 56422 62.069827
56422 56424 152.520930
56434 56435 170.136460
56423 56426 146.039654
56426 56433 249.472271
25221 71257 40.562712
71390 71410 57.477965
145312 81491 107.652921
81491 71396 99.171168
71396 71435 118.765397
71435 145368 41.380415
145368 71420 41.367478
71420 71341 161.739076
71341 71283 59.969158
71283 81552 62.919567
81552 71321 246.633465
71321 141829 822.656626
70955 71303 139.221905
139144 71405 18.160552
70949 71293 139.296886
25222 81596 701.225087
6920 144942 97.733378
70971 71260 541.652699
71260 71319 277.823301
71355 71334 278.249910
71334 71268 133.546048
91527 144952 138.362132
25233 71918 186.163353
84096 70988 778.958874
70988 70871 108.609616
70871 71302 199.855738
71302 84127 619.620853
91527 82038 264.587311
144979 144978 162.936057
84184 84182 24.453296
84185 84183 23.898387
84167 84163 73.015548
84163 84188 52.125756
82028 144944 135.224821
137760 137741 23.436618
84813 84295 69.854101
84295 84296 10.320765
90582 144912 89.281652
9264 144925 102.862998
82063 82047 234.772226
82047 82041 185.379709
82041 82028 97.334641
82028 82022 82.516558
82022 82015 466.829240
82015 82018 72.141932
21345 21348 98.698626
91509 144935 197.779693
2540 3945 90.482166
111481 111480 34.299682
16834 111476 15.709578
111479 111474 13.959588
111466 111470 9.117990
111470 111472 10.494030
111472 111486 10.731885
33120 33124 150.147254
111471 111473 18.817837
111485 111468 9.234056
111455 111485 40.766257
111472 111469 12.781527
111474 111484 8.701319
111484 111440 24.863086
65438 65444 54.899655
4981 65444 96.913190
65444 65446 113.928927
65455 65464 152.225202
34510 34921 33.799321
34921 34923 53.249742
34921 34924 33.220703
65525 138637 16.084514
138637 13807 60.341271
34816 142115 9.783095
142115 35541 10.771809
35541 35542 8.342647
35542 35544 38.662909
35544 35545 11.984027
35544 35553 56.003787
35545 35554 3.840593
35554 35555 8.199062
35555 34813 31.692879
125493 42774 90.982895
109432 152341 6746.220230
152341 131814 203.677057
131814 131524 62.158072
19471 60356 5.904333
60356 19483 6.277030
19483 19482 32.791283
19482 38256 12.775294
38256 41454 89.258819
33125 58377 7.204906
58377 33128 93.659744
61260 61126 75.082500
142981 143006 87.099164
143006 143014 76.483628
143014 143019 94.081599
143019 143022 51.108698
142990 142994 9.593020
142996 142994 9.306806
142980 142990 14.083112
143002 142996 14.980135
142996 143005 63.273001
143183 143182 5.484466
143182 143180 82.336713
143180 142977 91.555569
142977 137316 30.394080
137316 142975 62.709605
142975 142974 49.966375
143023 143026 15.375008
143026 143028 20.601117
86565 86564 38.033921
8575 113200 165.452909
113200 145428 74.934942
145428 138455 427.916501
138455 86566 48.469023
86566 89486 48.372461
89486 92508 38.054094
92508 86565 41.464297
86564 89467 57.826747
89467 89460 54.487450
89460 86560 254.491106
34787 34920 42.283369
34787 34801 35.839005
34802 34920 11.019226
34920 34801 47.442328
149604 80041 83.653513
149607 149612 31.225136
149612 149618 56.004686
149607 149624 96.190617
149624 149603 44.053219
24786 24790 290.657408
134797 88495 142.454799
55603 55602 40.461073
55602 55601 178.069263
55601 74211 12.401976
74211 55593 473.004672
55593 55592 100.053965
55592 116499 78.025854
116499 111526 24.182589
50456 50436 92.180788
36893 50416 59.064398
50416 50456 78.641985
50456 50425 13.042094
50425 50418 13.435763
50418 36879 40.329084
6630 123875 120.058593
123875 123869 14.535887
123869 123862 53.497370
1106 142141 5.316846
142141 143588 9.119128
143588 35557 5.266223
35557 34879 148.690450
141927 141926 7.348010
141932 141933 11.429017
47872 141927 29.802254
141932 141931 6.399570
141929 141931 16.481870
141926 141929 92.467565
141935 137642 59.770862
141914 141926 65.964243
88016 5094 74.491087
81725 81727 14.250791
81734 81731 45.209630
81686 81689 33.010516
81694 81716 181.354356
81733 81734 10.102142
81734 81680 4.552488
81680 81737 43.875679
81723 81730 41.763358
7171 83111 4.325656
83111 81727 80.871627
81727 140778 148.075830
140778 19808 7.026701
81685 81686 12.628249
81686 118921 185.869650
24804 24790 343.697505
24790 927 511.778565
927 926 94.060712
926 23279 125.401502
10481 21340 101.784586
21340 21453 182.578456
24767 3428 100.818966
21422 21423 17.925721
24801 6209 61.956409
33147 58370 5.513503
58370 33150 50.768140
33150 70632 21.587421
9517 9529 549.755009
9529 9546 716.114180
9546 61222 123.895184
61222 13409 35.483599
4131 6292 212.455135
6292 6293 68.550052
2627 95864 49.736566
95864 120900 2.828839
120900 878 26.392043
1149 1155 129.993498
1155 1157 128.512255
1149 2629 11.576532
73008 96271 310.658079
77642 81767 5.008967
81767 81765 42.864525
81742 59883 38.715116
81762 112140 5.554892
112140 81748 72.873223
59903 112140 92.287928
142742 143607 2.951904
143607 143604 2.848014
12713 42419 183.536771
6182 65858 5.563533
89250 73021 75.534287
118687 118689 45.541962
118689 60115 89.788657
60115 1639 65.887861
1639 19796 32.471410
19796 142325 125.772173
142325 13985 203.924984
89610 81769 140.555356
134984 134987 67.170170
143539 80545 35.700029
7063 8271 86.360198
8271 73029 36.848256
71010 84127 377.356595
12797 35275 4.556406
35275 34364 51.563627
143539 80548 27.316152
39558 39561 29.723480
56416 101248 51.437070
101248 56407 143.456155
56407 101240 76.921841
101240 56393 91.241031
56393 101237 7.180587
101237 89429 114.717631
79543 56393 203.158905
89427 79543 181.967762
79543 101234 96.812011
101234 56394 93.167785
56394 150690 80.369282
150690 138967 61.441477
25837 109978 2125.389602
7943 7945 205.971327
7945 7951 341.941142
7951 104211 164.073292
104211 7953 162.589981
93286 2774 167.913946
2774 11411 40.220769
11411 2771 45.603522
2771 93286 38.674885
85043 70957 760.020494
9847 7943 149.025878
108456 108447 30.148160
9847 47364 656.035556
47364 41987 348.789184
41987 47206 46.376023
1259 104064 11.472118
104064 89159 25.592699
89159 103970 395.687361
103970 103991 217.851312
103991 131530 677.225571
131530 114262 38.319013
114262 90057 18.085580
90057 104056 105.021262
104056 104060 39.624842
104060 6321 17.318326
6321 6549 205.931698
6549 6555 332.600226
107842 107842 188.074317
5963 5971 307.732622
5971 107284 62.952820
107284 5974 22.568286
5974 107323 17.827702
107323 107398 48.036529
107398 776 14.845407
5385 50628 264.452071
50628 82178 51.379253
82178 5399 202.066579
81772 81771 10.351439
81774 81773 7.372525
58970 58976 98.535440
58958 58977 87.729265
58980 58958 12.992433
58958 58976 11.955979
58976 58971 82.654091
111524 111490 9.461485
4986 111542 115.265485
111559 111525 22.913994
111524 111545 19.151091
111525 111534 103.410496
67854 111538 17.251572
111538 2329 296.016551
111538 111539 187.876114
111536 111528 18.678187
111528 111573 69.166539
111528 111527 47.615222
4966 111545 57.729722
111545 111574 80.432484
111574 111526 95.230129
111526 65530 173.021053
111491 111490 92.340296
111490 111497 114.968709
111497 111544 92.287679
111519 111492 71.780248
111497 111559 29.987915
111508 111575 17.120724
111498 111527 68.119265
111518 111536 118.418820
111536 111504 72.571195
136876 136878 19.722416
136853 136856 66.668929
136850 136812 84.230074
136847 136818 41.706862
9508 136802 27.422624
138322 136858 33.493161
136827 136855 58.538991
136810 9508 39.163703
136874 136868 21.858964
136860 139364 103.575927
139364 9494 18.056620
136846 143371 42.162124
143371 143377 16.758911
143377 143383 33.491738
136845 136858 54.571198
136882 136879 56.632833
136874 136867 20.600595
136875 136874 67.212295
136874 136877 19.767195
136810 136827 69.338720
136820 136838 15.796348
136838 136857 66.427877
136795 136810 71.396773
136852 136846 21.653235
136846 143359 40.549624
5249 56454 662.795685
31838 31848 38.600675
14502 3936 34.934289
3936 157081 136.902177
86634 86633 125.975812
86633 86632 73.735238
86614 86612 227.577918
86612 86608 84.270664
1672 86625 102.318579
86625 86614 47.845243
86614 86601 35.371800
86601 86587 168.208005
86636 144953 83.450033
144953 86633 34.577775
86633 86612 76.400340
86606 86601 169.828798
86625 86606 190.448750
31849 31843 28.086737
837 3144 7.229257
3144 57292 5.122205
57292 148715 10.766456
9454 9455 23.715168
55649 91521 82.840608
91521 82082 62.999300
82082 82090 45.549454
82090 82092 49.519378
82092 55650 96.037363
62846 62845 52.413736
25461 26626 21.168526
25462 26653 81.884093
26653 26633 32.414648
26621 26636 25.652166
6215 142950 69.471619
142950 9219 549.018340
80564 82150 13.198117
82122 82125 3.532013
82148 82708 15.778180
82122 82120 4.152500
82125 82128 5.583087
82135 82130 31.423695
82145 125627 7.837453
125627 82148 8.496450
82127 82119 3.873237
82134 82138 5.831135
82132 82134 2.050619
82109 125620 10.414617
125620 82131 26.940027
82124 82127 6.114236
82131 82119 36.640205
82120 82123 8.387645
82128 82130 9.141907
82138 82142 1.773215
82129 82132 15.158692
82132 82140 19.995847
82133 82142 21.173677
82142 80556 2.543651
82123 82124 26.967204
82131 82135 34.551524
112438 82105 20.776165
82105 82122 49.890569
16342 60403 170.672426
60403 20017 8.749264
20017 16330 156.879054
31484 88952 19.371094
35557 142140 20.381636
1499 60443 4.864185
60443 19471 101.432979
19471 38337 12.580068
38337 3291 205.296003
3042 96498 119.704931
1126 4438 91.976921
4438 1150 28.710248
84911 84910 164.715608
84910 84906 196.531553
35308 35297 31.379394
3848 17349 51.011033
17349 17350 7.006060
31419 25434 40.930829
25434 31431 8.530828
31431 25433 78.190642
25433 25458 14.590545
25458 25449 138.517945
25449 25433 16.653956
109937 9177 55.781635
3771 25460 68.201788
25460 25461 17.929037
25461 26623 36.027973
25460 25462 8.575029
25462 26621 54.201301
26621 25466 19.958871
2881 16353 41.533139
89459 65193 73.329973
23454 2881 57.254620
12098 12158 202.186141
36787 50967 138.362695
50967 33978 52.440200
33978 14340 20.765458
14340 11100 15.148582
14299 89002 85.178114
14313 14342 7.976553
14342 14344 232.092814
14344 36926 15.602250
4429 5407 660.565059
58383 58387 91.903782
58387 89006 2.858472
89006 112947 142.765251
112947 58392 72.126852
58392 33707 9.235352
33707 14311 10.706970
36919 36926 76.234001
60804 62847 59.097870
5727 5733 94.006485
20140 41611 99.695300
2378 142878 19.283748
142878 142016 12.284899
142016 143523 2.197670
143523 143521 2.189683
143521 143456 69.150772
143520 143521 16.700395
143521 143522 18.847089
143456 143526 16.758258
55065 55098 3.843028
55098 55074 9.859943
55074 55100 8.769736
55100 55060 4.871782
55060 55072 20.936208
55072 55068 6.532963
143511 143526 5.174416
143526 143529 10.668961
143072 143081 55.732105
143081 143078 24.771928
143078 143031 172.216521
143078 143050 25.585443
143082 143072 13.168296
143081 143047 66.722054
42460 42459 46.102595
42467 42469 153.433323
42469 46052 28.800232
46052 42474 33.142130
42474 42476 28.592425
42474 46048 42.168080
46048 42485 68.501824
42476 42486 9.392574
42487 42488 10.676106
6095 6098 72.102793
6098 2434 261.176484
1141 3421 104.568578
3421 19830 165.482454
19830 3425 29.346140
57759 57781 57.082542
57781 57885 59.089443
14931 34630 13.224749
34630 34617 8.670313
34617 34628 41.170464
1308 56483 433.333671
13256 4998 81.107955
66694 137201 33.745238
60444 60431 111.879791
157207 157213 10.902915
157213 157188 7.986428
47364 7951 75.512466
136057 137201 25.476562
1081 10222 211.988203
10222 47886 9.864662
47886 60006 17.873512
60006 66658 66.959449
66658 14182 46.575906
14182 66686 126.280976
66686 47878 28.610452
47878 76478 97.994023
80550 1135 12.292899
1135 134983 8.250907
157226 157227 22.369583
5410 5415 490.649915
55579 56491 258.875650
56486 56492 224.216147
89381 89382 86.916338
62808 64944 90.022515
89382 96646 1205.851333
64944 89487 1093.936121
89487 89479 39.938531
89479 108912 1361.485317
140787 157267 27.011967
3376 22553 66.489565
22553 3365 33.216162
4771 1578 507.002052
5407 5416 48.070140
5416 5418 74.367933
116818 116806 107.931533
5416 5415 176.585185
5415 5426 109.488873
6770 139819 126.618267
139819 52358 68.864607
52358 2583 1471.974112
2583 2588 64.288797
2588 4484 66.317067
83710 83709 61.196579
83709 83715 70.901068
70837 70836 29.841126
140596 143095 21.535872
23011 23012 29.651666
23012 23013 24.503455
6890 41392 166.285968
150489 150490 18.742105
9956 81808 82.615907
11159 31838 77.261119
31838 31843 93.724562
31843 31845 33.756421
132503 132499 16.971988
132499 132488 163.121594
132488 132483 35.309257
104681 132454 69.051279
132454 132459 158.204740
132459 104697 176.686572
132418 132381 275.332899
132381 132285 363.765384
86133 41168 687.995702
132435 104668 32.947464
132488 132476 102.927720
132481 132482 7.031153
132482 104737 66.600330
104694 132460 125.950127
104621 132418 109.618959
104737 132499 80.634645
132381 54484 260.151131
104618 104621 52.789626
104621 54484 390.305423
54484 54478 543.324673
54478 104655 149.882799
132466 132482 138.504373
54455 54548 9.865666
54548 104614 98.475479
104614 104618 94.378185
104781 132503 62.765352
132503 132517 151.487068
112057 132435 134.421931
132435 104669 34.952684
132454 132421 304.937666
83903 83933 183.907736
83933 83942 174.496204
55577 83941 293.429480
82052 83957 153.630215
83957 83952 64.153762
83956 83952 76.737233
83952 83949 58.403457
83949 83943 228.070513
83943 83942 63.592098
83942 83941 68.769542
83941 83904 283.116713
81825 81832 131.899006
81832 81896 346.687729
81896 81918 151.890230
81918 6912 465.782750
6345 133714 12.296603
133714 133715 17.615268
133715 6348 48.369779
6348 6351 103.494109
6351 9200 82.834068
88316 88320 200.905261
5452 134113 150.534096
33165 58367 6.523687
58367 33164 10.019774
33164 33167 74.991206
143456 89601 8.095714
89601 112435 3.534176
112435 134984 4.990730
24760 6206 57.798544
16539 51998 138.598060
51998 7954 520.929744
16539 16552 71.284645
4034 101578 10.199391
101578 101574 48.044509
101574 6362 26.886992
6362 149618 191.082991
149618 13407 4.447029
4034 6367 258.126838
6367 64846 81.098476
64846 64807 66.259078
64807 64864 206.591226
64864 6372 58.409799
6372 6376 239.086724
90638 90634 306.770730
9143 22994 30.443670
22994 2770 37.844643
2770 737 64.575526
110316 110329 2113.716331
82056 6642 250.442484
6642 6648 515.662188
941 84550 49.542817
88952 88955 140.409922
137005 137006 6.740675
137010 137012 13.180981
137006 137007 7.076621
136987 136990 28.474759
136990 136989 116.850426
102803 137009 17.225484
137009 137004 25.293518
136990 136999 40.643712
137003 136999 7.396731
137015 137012 13.091629
137012 137014 30.889604
136998 136999 1.343754
