node	x	y	z
124558	740705.364660	4788579.757053	0.000000
124619	741107.964402	4788212.571562	0.000000
124626	741127.921222	4788229.882457	0.000000
124643	742144.138983	4786408.847272	0.000000
124659	740858.949884	4786610.077040	0.000000
124668	741131.125162	4786704.120220	0.000000
124669	741952.881571	4786738.189395	0.000000
124695	741829.257870	4786832.047205	0.000000
124696	740760.011483	4786802.618463	0.000000
124712	741428.207143	4786955.676493	0.000000
124714	741424.630805	4786957.184091	0.000000
124747	741224.611344	4787645.569301	0.000000
124756	741197.235852	4787762.004145	0.000000
124757	741189.607905	4787763.768302	0.000000
124758	741262.330019	4787771.855200	0.000000
124778	741107.693688	4787999.521576	0.000000
124782	741097.501851	4788005.920883	0.000000
124793	741063.044232	4788082.249995	0.000000
124798	741231.386427	4788092.507849	0.000000
124824	742296.302620	4786157.936936	0.000000
124827	742265.906324	4786221.773568	0.000000
124831	742260.297611	4786252.888349	0.000000
124832	742254.218700	4786252.682784	0.000000
124833	742273.146487	4786251.489281	0.000000
124835	742256.155371	4786261.581319	0.000000
124836	742245.359278	4786270.448570	0.000000
124848	742153.944391	4786410.875811	0.000000
124854	740680.384062	4785887.828166	0.000000
124859	741799.559828	4785961.733386	0.000000
124923	740437.744207	4784987.258095	0.000000
124928	740176.896167	4784991.949657	0.000000
124930	740695.460866	4785038.877684	0.000000
124931	740453.349586	4785050.627028	0.000000
124942	740212.008780	4785124.228213	0.000000
124950	741137.178191	4785242.459800	0.000000
124972	739563.885250	4784131.747725	0.000000
124992	739623.397957	4784269.373841	0.000000
125004	739782.462142	4784452.832728	0.000000
125007	739792.040120	4784500.174443	0.000000
125011	739790.482031	4784539.050402	0.000000
125015	739774.960026	4784579.268745	0.000000
125016	739807.758163	4784582.482536	0.000000
125026	739969.521568	4784687.023549	0.000000
125028	739841.157230	4784716.554979	0.000000
125029	739966.483811	4784737.356498	0.000000
125030	739894.966098	4784735.033050	0.000000
125038	739826.523474	4784778.888759	0.000000
125065	739094.531699	4783619.497045	0.000000
125066	739088.128692	4783627.756406	0.000000
125067	739070.146715	4783646.572939	0.000000
125143	739039.049719	4783660.369463	0.000000
125169	741325.964031	4789830.477824	0.000000
125176	734480.305731	4778008.964869	0.000000
125177	734482.748257	4778019.411975	0.000000
125182	734485.511350	4778031.904920	0.000000
125183	734485.918745	4778034.031579	0.000000
125184	734488.025605	4778043.344102	0.000000
125187	739645.720529	4777618.849195	0.000000
125370	735048.985966	4778742.457497	0.000000
125409	737054.205943	4777638.537318	0.000000
125413	736399.013203	4778912.142397	0.000000
125414	736794.875951	4785226.712307	0.000000
125415	736751.886410	4785213.417194	0.000000
125419	737136.307003	4785065.914358	0.000000
125421	737237.868845	4784988.762330	0.000000
125422	737091.257464	4785087.171785	0.000000
125423	737192.307339	4785026.069152	0.000000
125426	737014.535608	4785122.959429	0.000000
125430	737028.726337	4785157.991689	0.000000
125431	737116.585271	4784999.320496	0.000000
125432	737027.491281	4785139.501188	0.000000
125454	735206.745957	4777957.813415	0.000000
125467	742640.522590	4785967.393525	0.000000
125473	742575.540103	4785989.505391	0.000000
125482	742557.680028	4786045.804000	0.000000
125483	742563.447962	4786048.801042	0.000000
125493	742449.997200	4786115.556108	0.000000
125500	742293.345731	4786175.145803	0.000000
125616	735527.106908	4777849.625158	0.000000
125618	735503.285417	4777857.730598	0.000000
125620	735532.244460	4777889.287287	0.000000
125621	735511.876172	4777893.642544	0.000000
125622	735378.252736	4777893.428691	0.000000
125623	735462.822607	4777905.190345	0.000000
125625	735386.617180	4777921.760404	0.000000
125626	735386.978562	4777923.796593	0.000000
125627	735339.844787	4777934.255161	0.000000
125660	740676.475613	4775787.313454	0.000000
125661	740673.092826	4775787.572129	0.000000
125662	740669.065508	4775787.852536	0.000000
125795	742815.832438	4790508.683658	0.000000
125802	742901.595720	4790521.227028	0.000000
125941	743058.389610	4790730.389363	0.000000
125945	743273.927751	4790744.528484	0.000000
125974	743334.862151	4790790.872528	0.000000
126041	743445.936378	4790859.132636	0.000000
126074	743183.127715	4790900.542067	0.000000
126162	742686.804620	4791010.838092	0.000000
126432	741895.100111	4790654.610583	0.000000
126444	742157.051152	4790756.540095	0.000000
126449	742206.314891	4790807.683632	0.000000
126467	742168.290630	4790820.516287	0.000000
126488	742241.610057	4790864.478539	0.000000
126602	739362.792694	4777193.572659	0.000000
126613	739501.025795	4777334.723459	0.000000
126614	739512.227883	4777335.417359	0.000000
126684	739841.063395	4778999.073318	0.000000
126816	737240.611769	4783667.924671	0.000000
126817	737486.421802	4783730.611010	0.000000
126818	737484.664674	4783738.044295	0.000000
126819	737241.902679	4783763.453787	0.000000
126820	737333.089656	4783790.342101	0.000000
126821	737465.441373	4783819.836357	0.000000
126822	737454.767771	4783822.499366	0.000000
126830	732681.055545	4775079.775246	0.000000
126843	732761.250757	4775103.070594	0.000000
126866	732718.032443	4775131.416553	0.000000
126870	732521.925709	4775129.775503	0.000000
126871	732549.406823	4775130.857064	0.000000
126881	732556.373185	4775147.606122	0.000000
126895	732663.400701	4775167.334487	0.000000
126899	732497.010876	4775175.558566	0.000000
126951	732621.642576	4775282.135570	0.000000
126964	732631.362997	4775311.776503	0.000000
126967	732819.766690	4775321.230403	0.000000
127099	743069.091371	4785626.176091	0.000000
127142	742358.180766	4786120.121249	0.000000
127151	742345.880622	4786198.314215	0.000000
127198	742997.936202	4785746.156243	0.000000
127204	742347.359612	4786081.759608	0.000000
127214	742034.414018	4786776.310802	0.000000
127233	742378.020686	4786881.779760	0.000000
129542	740137.488390	4775827.200796	0.000000
129545	740105.130539	4775845.220684	0.000000
129546	740108.951895	4775850.092278	0.000000
129547	748116.652522	4780976.489007	0.000000
129554	748138.054247	4781065.413309	0.000000
129598	750662.530621	4784262.977963	0.000000
129650	750729.923804	4784388.152486	0.000000
129665	750646.346885	4784580.150271	0.000000
129679	737344.378958	4774953.535945	0.000000
129683	737497.127171	4775078.909895	0.000000
129684	737027.965600	4775065.690767	0.000000
129689	741438.459185	4775278.948540	0.000000
129706	736617.712718	4775273.609732	0.000000
129710	736641.819914	4775372.641226	0.000000
129711	736606.087228	4775372.635611	0.000000
129721	736673.574006	4775434.454902	0.000000
129729	735966.388268	4775594.416699	0.000000
129732	735905.927834	4775686.460538	0.000000
129738	736073.841557	4776124.923757	0.000000
129741	735717.646354	4776293.465434	0.000000
129745	735767.282891	4776312.994894	0.000000
129761	736538.976537	4775379.347519	0.000000
129763	736673.612073	4775455.193832	0.000000
129768	737139.707653	4779400.614545	0.000000
129786	734799.034066	4774933.996166	0.000000
129821	751266.217848	4796226.749361	0.000000
129822	751201.214994	4796237.785054	0.000000
129825	750968.498853	4796352.410428	0.000000
129828	750924.035159	4796358.092630	0.000000
129834	750669.670259	4796364.324622	0.000000
129836	750506.797891	4796364.973353	0.000000
129847	750498.784547	4796430.060618	0.000000
129851	750771.035768	4796456.403412	0.000000
129865	750131.205559	4796472.954406	0.000000
129868	750440.590656	4796487.153591	0.000000
129875	751048.069396	4796522.071456	0.000000
129878	750130.998399	4796508.935927	0.000000
129881	749728.285001	4796507.324777	0.000000
129886	750849.611436	4796598.376752	0.000000
129890	750471.452169	4796617.026385	0.000000
129896	749794.164271	4796650.617927	0.000000
129897	750516.857730	4796695.232714	0.000000
129913	740041.061607	4783380.762995	0.000000
129914	740072.135888	4783408.769878	0.000000
129916	740055.403028	4783457.596397	0.000000
129934	747333.385276	4793054.744755	0.000000
129939	746876.712964	4794023.183186	0.000000
129940	746892.268812	4794054.688352	0.000000
129942	746781.504026	4794086.520952	0.000000
129963	746892.488623	4794243.720573	0.000000
130007	746836.602214	4794347.068415	0.000000
130008	746838.493742	4794355.611514	0.000000
130036	743607.936377	4785114.309147	0.000000
130040	739400.017586	4779783.292945	0.000000
130041	739454.746668	4779785.339413	0.000000
130045	739419.197082	4779804.594412	0.000000
130046	739442.005000	4779829.937684	0.000000
130080	740120.770318	4781399.413405	0.000000
130083	740013.918551	4781590.654467	0.000000
130106	740147.520988	4781293.150076	0.000000
130114	740129.923446	4781294.130523	0.000000
130121	740017.658487	4781309.341719	0.000000
130166	740414.459419	4779242.018130	0.000000
130173	740460.982580	4779000.679416	0.000000
130242	743823.526440	4790083.327931	0.000000
130247	742842.725333	4790103.149194	0.000000
130615	739064.689507	4784435.066805	0.000000
130616	739110.965426	4784451.939153	0.000000
130628	739055.863704	4784498.373176	0.000000
130630	739037.069573	4784506.552766	0.000000
130646	739420.436126	4784676.641400	0.000000
130651	739422.490839	4784706.114755	0.000000
130705	739991.134394	4780439.587823	0.000000
130723	739834.269909	4780490.916338	0.000000
130745	739963.509737	4780410.547623	0.000000
130747	740028.607450	4780415.633283	0.000000
130752	740043.698574	4780444.231881	0.000000
130754	740013.545212	4780457.824875	0.000000
130763	740037.709980	4780677.838503	0.000000
130767	740260.059922	4780834.621686	0.000000
130833	740230.424886	4785593.987668	0.000000
130836	740268.838972	4785638.235251	0.000000
130841	740433.861765	4785670.869481	0.000000
130852	740396.630549	4785900.593755	0.000000
130871	740406.243066	4785854.040515	0.000000
130872	740388.945598	4785864.348627	0.000000
130873	740368.387403	4785877.588358	0.000000
130879	740422.437617	4785904.820319	0.000000
130880	740398.697044	4785927.288226	0.000000
130926	739517.961319	4785657.238898	0.000000
130935	739796.064832	4785760.929718	0.000000
130944	739702.361985	4785866.778194	0.000000
130945	739220.496829	4785476.418345	0.000000
130947	739298.631820	4785495.792637	0.000000
130948	738395.916604	4783468.955705	0.000000
130953	738460.284218	4783491.694485	0.000000
130961	738404.897891	4783519.020222	0.000000
130987	749190.753711	4794783.861700	0.000000
130989	749218.726815	4794816.841753	0.000000
131118	749356.023103	4794837.839210	0.000000
131141	749346.436212	4794890.768981	0.000000
131147	749309.760422	4794904.389232	0.000000
131150	749407.861314	4794911.790663	0.000000
131187	748996.465520	4794429.881546	0.000000
131188	748976.600556	4794438.304766	0.000000
131196	749091.559639	4794496.510777	0.000000
131199	749156.257451	4794516.838233	0.000000
131203	749120.859452	4794524.400977	0.000000
131266	749623.739409	4794944.905370	0.000000
131275	749585.979974	4795011.777971	0.000000
131295	738018.830446	4780101.193097	0.000000
131302	738029.874469	4780159.156575	0.000000
131304	738052.636969	4780167.724940	0.000000
131312	744877.030123	4784634.142123	0.000000
131315	744799.596346	4784638.882635	0.000000
131324	745115.297674	4784681.359776	0.000000
131328	745125.268843	4784695.330837	0.000000
131342	745636.177384	4784785.852089	0.000000
131343	745375.123379	4784778.405925	0.000000
131345	745437.115317	4784789.728869	0.000000
131355	746116.136829	4784951.358120	0.000000
131362	744134.526840	4784933.084694	0.000000
131364	746207.370647	4785031.416571	0.000000
131367	744083.352659	4784985.659909	0.000000
131378	746372.140724	4785212.592940	0.000000
131384	744987.594522	4784676.257159	0.000000
131389	745211.911205	4784723.220387	0.000000
131390	745238.056213	4784729.234287	0.000000
131394	745358.774022	4784772.722698	0.000000
131396	745462.332687	4784792.796571	0.000000
131524	747875.106429	4786564.530633	0.000000
131529	747991.149150	4786817.830337	0.000000
131530	739883.667696	4774841.007372	0.000000
131568	739214.620473	4777693.550192	0.000000
131594	745727.889242	4784708.974608	0.000000
131613	743617.382637	4785113.235329	0.000000
131618	746696.210576	4785520.436118	0.000000
131646	748328.572970	4786073.176684	0.000000
131670	748308.323120	4786138.084343	0.000000
131688	747287.274659	4786136.390067	0.000000
131690	748305.688520	4786178.123912	0.000000
131694	748270.038317	4786180.113404	0.000000
131776	748254.325990	4786428.917515	0.000000
131814	747866.480497	4786502.972726	0.000000
131821	748036.429614	4786531.159590	0.000000
131824	749451.609882	4786587.406911	0.000000
131852	748018.747908	4786701.266250	0.000000
131853	748087.607351	4786720.750463	0.000000
131862	748313.655307	4786987.170830	0.000000
131941	746113.536723	4783433.686679	0.000000
131944	745904.624577	4783435.750821	0.000000
131945	745835.172826	4783434.085707	0.000000
131975	746207.791344	4783534.359216	0.000000
131984	745540.791863	4783532.302106	0.000000
131987	745668.031758	4783544.536168	0.000000
132027	746788.439014	4783851.980954	0.000000
132071	747303.368450	4784703.303510	0.000000
132113	747775.452268	4784978.261555	0.000000
132153	747993.835045	4785177.570788	0.000000
132156	748071.442675	4785189.932747	0.000000
132177	747968.108307	4785343.591595	0.000000
132182	747942.400769	4785366.742004	0.000000
132198	747956.546698	4785725.709300	0.000000
132213	748004.099871	4785958.060049	0.000000
132214	748021.137943	4785986.006019	0.000000
132218	748024.821945	4786070.815722	0.000000
132226	745280.920219	4783339.481153	0.000000
132240	745812.352356	4783453.756411	0.000000
132241	745877.459061	4783466.396042	0.000000
132246	746253.596623	4783544.057575	0.000000
132251	746789.703116	4783644.835367	0.000000
132252	746574.816045	4783651.944104	0.000000
132262	746737.720996	4783891.832724	0.000000
132263	746988.262903	4783957.809238	0.000000
132268	746944.629324	4784120.423706	0.000000
132272	746920.279763	4784157.506084	0.000000
132277	747038.668496	4784324.803484	0.000000
132279	747195.839245	4784460.206131	0.000000
132280	747195.858811	4784470.415790	0.000000
132285	744341.707077	4781856.885652	0.000000
132381	744491.038656	4782187.900282	0.000000
